Start measure
117,577
117,84
121,442
173,905
147,111
154,172
115,341
118,307
123,716
173,888
144,538
155,039
182,345
126,767
186,044
175,755
122,83
156,648
186,343
140,667
282,807
128,097
193,851
125,237
166,273
176,869
179,176
286,584
121,47
132,891
164,983
115,066
137,965
172,542
139,957
182,103
146,156
129,938
133,574
139,255
138,782
125,751
144,206
129,075
124,88
153,656
126,841
138,537
120,13
162,647
136,11
155,915
125,403
126,325
139,82
160,214
139,552
148,454
155,031
115,964
127,17
313,132
439,884
151,673
131,282
116,663
166,061
183,412
197,319
172,873
175,177
174,526
176,617
184,66
165,432
192,411
136,966
162,947
138,143
167,463
167,755
126,274
119,657
173,707
196,007
163,53
137,461
115,001
115,764
131,288
164,956
127,096
115,356
183,406
113,349
145,514
159,566
161,138
128,483
132,378
157,34
164,7
140,325
123,413
156,018
141,61
140,665
125,745
151,964
143,212
119,733
138,57
125,827
121,983
135,702
144,094
180,48
138,388
139,98
138,596
111,573
138,316
167,587
115,932
122,383
133,602
391,968
314,132
112,177
178,734
178,449
117,152
116,353
121,472
179,358
174,956
128
117,819
121,181
118,553
120,195
132,184
171,813
114,998
124,453
176,759
128,341
163,722
133,687
169,501
132,485
164,186
128,056
175,561
122,981
127,341
166,829
124,203
125,15
132,154
159,147
139,214
227,098
117,606
138,339
143,981
191,323
129,89
144,59
139,923
166,146
145,951
126,214
132,357
142,266
153,596
143,495
166,517
159,551
143,685
139,862
141,237
153,751
195,353
244,313
463,326
265,041
124,793
168,803
476,285
128,364
125,835
151,189
197,533
172,371
178,565
132,264
192,02
118,708
169,702
113,706
173,249
226,302
130,468
176,062
186,9
191,075
170,676
117,474
118,121
240,132
120,577
124,965
125,995
171,262
174,715
127,68
186,575
172,892
174,44
175,213
131,999
174,675
196,346
149,755
151,996
144,82
149,151
136,98
136,874
132,678
134,878
148,404
132,052
126,663
201,735
157,711
122,535
149,39
153,44
119,709
163,87
148,165
167,014
131,377
162,902
156,208
130,148
122,49
147,108
120,977
537,55
232,063
128,519
156,424
150,581
146,512
177,04
181,314
243,279
126,717
127,833
221,527
178,16
133,838
170,546
131,037
169,901
179,019
143,951
115,096
156,448
125,015
119,94
122,679
123,073
239,394
162,262
134,7
171,64
128,429
166,498
125,477
159,443
144,794
177,356
168,978
199,871
185,726
171,422
160,671
117,331
141,551
166,931
142,579
135,114
141,575
148,61
119,304
147,642
140,915
125,473
139,457
138,415
162,718
159,836
154,01
133,494
127,728
145,172
115,859
128,046
120,336
138,572
277,294
448,006
164,252
127,096
136,642
169,674
144,173
193,473
126,597
170,283
171,733
127,728
129,202
248,505
131,468
145,882
177,461
128,581
118,089
175,243
138,588
204,084
146,855
174,123
178,958
129,352
231,962
137,537
218,385
187,95
115,756
128,969
196,26
154,97
179,196
118,52
118,507
139,666
157,999
151,01
141,017
117,435
165,588
144,305
151,626
127,093
143,294
138,357
169,157
153,312
122,591
152,413
135,711
138,696
104,475
149,22
124,293
143,736
144,452
156,44
160,823
142,236
162,395
500,904
227,254
138,625
166,179
143,209
150,798
118,719
140,861
119,905
185,776
134,49
171,713
171,656
127,184
174,082
136,61
168,837
174,554
139,857
162,332
138,263
174,075
159,887
192,449
177,891
121,689
178,205
175,968
117,434
132,81
162,454
177,695
129,376
175,332
115,649
131,514
172,115
124,968
117,722
188,871
218,008
162,046
121,39
127,467
119,619
126,296
128,856
135,474
162,731
138,014
119,684
118,269
123,92
117,193
139,841
162,481
123,552
133,565
161,177
148,391
149,686
119,614
128,376
155,541
221,478
539,225
144,869
148,465
161,062
125,009
134,496
119,877
155,398
151,806
128,137
137,179
233,962
123,569
129,508
172,374
171,3
183,271
129,935
169,141
128,02
123,352
163,096
180,399
134,566
171,281
183,29
118,96
114,938
134,51
163,41
126,018
115,024
116,718
123,214
178,613
123,642
129,776
175,095
700,387
484,525
295,172
303,486
273,439
254,683
227,311
190,774
171,233
433,576
292,044
289,687
242,51
140,862
179,942
172,04
227,386
191,15
113,309
119,974
146,966
166,345
229,877
134,137
170,118
144,955
148,543
51,484
139,925
125,893
119,961
156,748
116,359
114,932
139,763
442,486
250,725
125,77
131,547
139,232
130,335
152,377
131,925
139,752
144,815
148,884
152,238
152,196
121,054
123,931
169,501
133,632
127,302
139,472
147,707
167,459
162,39
142,164
162,941
168,916
125,374
129,562
169,926
175,492
169,704
123,538
135,692
215,474
133,15
167,843
117,028
180,053
179,81
146,899
115,441
162,942
125,447
168,687
178,525
122,791
157,032
135,82
125,223
126,183
112,188
140,552
163,2
130,8
169,651
119,713
181,335
115,381
116,547
146,52
134,791
110,594
147,888
152,986
145,041
140,448
160,43
517,333
174,208
155,805
120,917
129,995
152,45
128,033
137,117
110,113
109,551
152,24
150,999
166,627
162,599
161,538
170,786
138,355
146,19
148,819
159,248
126,323
137,112
121,231
153,553
161,945
199,912
122,152
120,822
188,625
170,862
176,015
124,682
134,988
153,506
128,11
179,271
131,134
168,7
127,99
228,097
127,648
165,129
142,219
168,306
122,284
167,627
247,933
185,047
181,326
118,027
115,054
179,633
168,641
132,682
225,886
141,101
159,633
117,029
134,727
129,001
143,425
125,646
147,969
382,08
340,848
120,273
169,686
152,199
127,232
130,695
143,904
126,037
133,352
126,934
121,104
118,094
147,638
159,362
148,136
134,908
141,9
135,74
161,112
115,081
112,223
173,638
116,687
140,282
128,47
126,707
131,562
142,092
129,821
185,216
102,588
177,044
130,409
231,879
124,368
118,506
176,094
120,629
192,536
224,734
372,387
220,176
135,663
112,105
113,645
171,564
150,278
116,057
162,43
121,208
113,568
129,642
121,013
171,285
178,025
183,332
187,557
163,884
129,553
121,407
150,496
145,967
134,377
129,562
443,391
227,435
136,047
126,965
127,569
98,491
147,603
126,713
147,062
137,81
114,862
128,367
122,535
142,073
144,59
123,548
128,546
131,6
172,685
124,751
126,452
128,237
173,36
151,521
128,194
168,64
127,329
153,823
151,556
148,969
205,041
179,655
124,927
114,573
121,211
179,455
171,356
183,412
185,297
119,026
168,345
123,803
120,673
176,094
120,996
121,345
117,676
128,629
229,752
184,358
149,95
150,623
194,555
161,653
133,46
167,989
131,19
128,74
161,048
182,121
176,104
166,821
123,565
139,604
212,061
873,347
145,3
156,646
173,083
143,085
141,628
151,824
158,197
119,739
146,221
157,575
152,021
144,914
122,827
140,041
150,19
123,537
137,349
121,332
123,071
117,625
199,332
116,417
111,321
143,745
121,999
144,677
124,07
146,388
129,24
235,666
174,685
134,544
280,042
114,715
132,928
170,682
173,967
123,962
117,427
138,84
181,066
216,255
134,936
167,498
178,644
194,99
166,177
194,051
170,305
176,617
195,949
182,509
215,204
129,969
121,034
174,736
118,134
114,819
129,713
114,559
590,669
157,313
120,095
147,466
172,939
145,365
163,527
158,562
110,608
159,851
127,83
163,307
143,321
153,838
150,929
132,109
168,334
121,14
136,546
138,445
154,614
160,06
140,772
129,729
137,588
123,972
125,234
131,641
137,452
132,253
127,929
172,569
129,194
178,601
178,33
205,044
202,368
119,593
125,165
116,808
119,169
122,575
129,365
136,772
157,603
182,223
170,285
119,295
171,235
130,387
174,573
127,39
110,511
126,631
226,126
183,238
176,415
132,936
222,965
245,468
131,099
184,782
119,161
240,355
484,831
119,33
127,293
132,882
109,716
129,692
133,866
122,144
114,732
145,84
137,627
151,5
130,349
163,702
136,428
149,921
126,453
121,263
164,767
131,228
146,281
165,244
134,046
121,271
131,542
127,617
133,539
139
114,265
133,293
133,819
109,798
149,861
230,751
185,78
182,854
198,245
163,309
125,07
186,065
232,22
187,03
163,532
127,176
127,089
219,4
172,951
136,823
173,651
241,513
128,465
196,001
169,851
228,704
169,644
143,668
162,267
174,45
175,264
143,421
182,119
224,039
129,164
147,695
129,794
135,369
123,605
116,111
158,87
137,837
133,514
144,45
143,95
141,546
159,026
124,93
119,668
138,449
131,166
118,331
118,082
137,48
149,031
146,204
115,649
146,34
173,437
125,625
144,364
151,423
123,865
131,223
166,086
143,557
132,463
125,04
140,158
461,649
121,656
128,989
173,812
117,577
117,84
121,442
173,905
147,111
154,172
115,341
118,307
123,716
173,888
144,538
155,039
182,345
126,767
186,044
175,755
122,83
156,648
186,343
140,667
282,807
128,097
193,851
125,237
166,273
176,869
179,176
286,584
121,47
132,891
164,983
115,066
137,965
172,542
139,957
182,103
146,156
129,938
133,574
139,255
138,782
125,751
144,206
129,075
124,88
153,656
126,841
138,537
120,13
162,647
136,11
155,915
125,403
126,325
139,82
160,214
139,552
148,454
155,031
115,964
127,17
313,132
439,884
151,673
131,282
116,663
166,061
183,412
197,319
172,873
175,177
174,526
176,617
184,66
165,432
192,411
136,966
162,947
138,143
167,463
167,755
126,274
119,657
173,707
196,007
163,53
137,461
115,001
115,764
131,288
164,956
127,096
115,356
183,406
113,349
145,514
159,566
161,138
128,483
132,378
157,34
164,7
140,325
123,413
156,018
141,61
140,665
125,745
151,964
143,212
119,733
138,57
125,827
121,983
135,702
144,094
180,48
138,388
139,98
138,596
111,573
138,316
167,587
115,932
122,383
133,602
391,968
314,132
112,177
178,734
178,449
117,152
116,353
121,472
179,358
174,956
128
117,819
121,181
118,553
120,195
132,184
171,813
114,998
124,453
176,759
128,341
163,722
133,687
169,501
132,485
164,186
128,056
175,561
122,981
127,341
166,829
124,203
125,15
132,154
159,147
139,214
227,098
117,606
138,339
143,981
191,323
129,89
144,59
139,923
166,146
145,951
126,214
132,357
142,266
153,596
143,495
166,517
159,551
143,685
139,862
141,237
153,751
195,353
244,313
463,326
265,041
124,793
168,803
476,285
128,364
125,835
151,189
197,533
172,371
178,565
132,264
192,02
118,708
169,702
113,706
173,249
226,302
130,468
176,062
186,9
191,075
170,676
117,474
118,121
240,132
120,577
124,965
125,995
171,262
174,715
127,68
186,575
172,892
174,44
175,213
131,999
174,675
196,346
149,755
151,996
144,82
149,151
136,98
136,874
132,678
134,878
148,404
132,052
126,663
201,735
157,711
122,535
149,39
153,44
119,709
163,87
148,165
167,014
131,377
162,902
156,208
130,148
122,49
147,108
120,977
537,55
232,063
128,519
156,424
150,581
146,512
177,04
181,314
243,279
126,717
127,833
221,527
178,16
133,838
170,546
131,037
169,901
179,019
143,951
115,096
156,448
125,015
119,94
122,679
123,073
239,394
162,262
134,7
171,64
128,429
166,498
125,477
159,443
144,794
177,356
168,978
199,871
185,726
171,422
160,671
117,331
141,551
166,931
142,579
135,114
141,575
148,61
119,304
147,642
140,915
125,473
139,457
138,415
162,718
159,836
154,01
133,494
127,728
145,172
115,859
128,046
120,336
138,572
277,294
448,006
164,252
127,096
136,642
169,674
144,173
193,473
126,597
170,283
171,733
127,728
129,202
248,505
131,468
145,882
177,461
128,581
118,089
175,243
138,588
204,084
146,855
174,123
178,958
129,352
231,962
137,537
218,385
187,95
115,756
128,969
196,26
154,97
179,196
118,52
118,507
139,666
157,999
151,01
141,017
117,435
165,588
144,305
151,626
127,093
143,294
138,357
169,157
153,312
122,591
152,413
135,711
138,696
104,475
149,22
124,293
143,736
144,452
156,44
160,823
142,236
162,395
500,904
227,254
138,625
166,179
143,209
150,798
118,719
140,861
119,905
185,776
134,49
171,713
171,656
127,184
174,082
136,61
168,837
174,554
139,857
162,332
138,263
174,075
159,887
192,449
177,891
121,689
178,205
175,968
117,434
132,81
162,454
177,695
129,376
175,332
115,649
131,514
172,115
124,968
117,722
188,871
218,008
162,046
121,39
127,467
119,619
126,296
128,856
135,474
162,731
138,014
119,684
118,269
123,92
117,193
139,841
162,481
123,552
133,565
161,177
148,391
149,686
119,614
128,376
155,541
221,478
539,225
144,869
148,465
161,062
125,009
134,496
119,877
155,398
151,806
128,137
137,179
233,962
123,569
129,508
172,374
171,3
183,271
129,935
169,141
128,02
123,352
163,096
180,399
134,566
171,281
183,29
118,96
114,938
134,51
163,41
126,018
115,024
116,718
123,214
178,613
123,642
129,776
175,095
Mean time of response:
158,192224
Finish measure.
